	V0=0.175			
17.67456	9.05964E-06	0.122598653	0.122607713	
17.986	9.12678E-06	0.124710471	0.124719597	
18.30016	9.1956E-06	0.126911311	0.126920507	
18.61704	9.26621E-06	0.12903854	0.129047806	
18.93664	9.3385E-06	0.131347412	0.13135675	
19.25896	9.41273E-06	0.13380615	0.133815563	
19.584	9.48882E-06	0.13617203	0.136181519	
19.91176	9.56686E-06	0.138927649	0.138937215	
20.24224	9.64692E-06	0.141739441	0.141749088	
20.57544	9.72901E-06	0.144458142	0.144467871	
20.91136	9.81329E-06	0.14751814	0.147527953	
21.25	9.89977E-06	0.15081384	0.15082374	
21.59136	9.98861E-06	0.153923801	0.153933789	
21.93544	1.00797E-05	0.157217792	0.157227872	
22.28224	1.01734E-05	0.160476238	0.160486411	
22.63176	1.02695E-05	0.163848379	0.163858649	
22.984	1.03683E-05	0.16687259	0.166882958	
23.33896	1.04698E-05	0.169779564	0.169790034	
23.69664	1.05741E-05	0.173359568	0.173370142	
24.05704	1.06813E-05	0.176551344	0.176562025	
24.42016	1.07915E-05	0.179347338	0.179358129	
24.786	1.09049E-05	0.182513906	0.182524811	
25.15456	1.10215E-05	0.185276598	0.185287619	
25.52584	1.11415E-05	0.187838511	0.187849653	
25.89984	1.12649E-05	0.191307378	0.191318643	
26.27656	1.1392E-05	0.194174947	0.194186339	
26.656	1.15228E-05	0.197048173	0.197059696	
27.03816	1.16575E-05	0.199950417	0.199962074	
27.42304	1.17962E-05	0.20316153	0.203173326	
27.81064	1.19393E-05	0.205957187	0.205969126	
28.20096	1.20867E-05	0.209479286	0.209491373	
28.594	1.22386E-05	0.212100652	0.21211289	
28.98976	1.23953E-05	0.216111172	0.216123567	
29.38824	1.2557E-05	0.219133302	0.219145859	
29.78944	1.27239E-05	0.221868633	0.221881357	
30.19336	1.28961E-05	0.225695919	0.225708815	
30.6	1.30738E-05	0.229671014	0.229684087	
31.00936	1.32575E-05	0.233109275	0.233122532	
31.42144	1.34474E-05	0.236432801	0.236446248	
31.83624	1.36435E-05	0.24112803	0.241141674	
32.25376	1.38463E-05	0.244842165	0.244856011	
32.674	1.40562E-05	0.248519819	0.248533875	
33.09696	1.42733E-05	0.253297926	0.253312199	
33.52264	1.4498E-05	0.257706027	0.257720525	
33.95104	1.47309E-05	0.261796435	0.261811165	
34.38216	1.49721E-05	0.266304458	0.26631943	
34.816	1.5222E-05	0.271529916	0.271545138	
35.25256	1.54811E-05	0.277001639	0.277017121	
35.69184	1.575E-05	0.28125614	0.28127189	
36.13384	1.60292E-05	0.285431194	0.285447223	
36.57856	1.63191E-05	0.291087373	0.291103692	
37.026	1.66202E-05	0.297575977	0.297592597	
37.47616	1.69331E-05	0.303024694	0.303041627	
37.92904	1.72584E-05	0.308596207	0.308613465	
38.38464	1.75971E-05	0.314431682	0.314449279	
38.84296	1.79496E-05	0.320787206	0.320805156	
39.304	1.83168E-05	0.326295384	0.326313701	
39.76776	1.86995E-05	0.332609244	0.332627944	
40.23424	1.90987E-05	0.33783713	0.337856229	
40.70344	1.95151E-05	0.343566965	0.34358648	
41.17536	1.99499E-05	0.34876644	0.34878639	
41.65	2.04043E-05	0.355370242	0.355390647	
42.12736	2.08793E-05	0.359168882	0.359189761	
42.60744	2.13763E-05	0.366877949	0.366899326	
43.09024	2.18967E-05	0.370069153	0.37009105	
43.57576	2.2442E-05	0.377534898	0.37755734	
44.064	2.30136E-05	0.384298438	0.384321452	
44.55496	2.36134E-05	0.38944095	0.389464563	
45.04864	2.42434E-05	0.399437973	0.399462217	
45.54504	2.49055E-05	0.405683463	0.405708368	
46.04416	2.5602E-05	0.414615967	0.414641569	
46.546	2.63353E-05	0.425034723	0.425061058	
47.05056	2.7108E-05	0.434914589	0.434941697	
47.55784	2.79228E-05	0.44948802	0.449515943	
48.06784	2.87834E-05	0.461089662	0.461118445	
48.58056	2.96928E-05	0.474401863	0.474431555	
49.096	3.06545E-05	0.487581271	0.487611926	
49.61416	3.16729E-05	0.499232267	0.49926394	
50.13504	3.27526E-05	0.51469857	0.514731322	
50.65864	3.38983E-05	0.521390812	0.52142471	
51.18496	3.51152E-05	0.532969274	0.533004389	
51.714	3.64092E-05	0.535986207	0.536022617	
52.24576	3.77871E-05	0.542898631	0.542936418	
52.78024	3.9256E-05	0.541211202	0.541250458	
53.31744	4.08233E-05	0.537848145	0.537888969	
53.85736	4.2498E-05	0.53503266	0.535075158	
54.4	4.42886E-05	0.527545925	0.527590214	
54.94536	4.6205E-05	0.51758887	0.517635075	
55.49344	4.82578E-05	0.509593318	0.509641576	
56.04424	5.04587E-05	0.503615352	0.50366581	
56.59776	5.28237E-05	0.50515036	0.505203184	
57.154	5.53723E-05	0.511328098	0.51138347	
57.71296	5.81268E-05	0.516942873	0.517001	
58.27464	6.11012E-05	0.538366624	0.538427726	
58.83904	6.42773E-05	0.565222167	0.565286445	
59.40616	6.75871E-05	0.603023197	0.603090784	
59.976	7.09297E-05	0.65037356	0.65044449	
60.54856	7.42793E-05	0.703600583	0.703674862	
61.12384	7.79106E-05	0.762103514	0.762181424	
61.70184	8.26349E-05	0.824240193	0.824322828	
62.28256	8.97137E-05	0.871920287	0.87201	
62.866	9.98748E-05	0.925205952	0.925305827	
63.45216	0.000111052	0.950645529	0.95075658	
64.04104	0.000115632	0.936841031	0.936956663	
64.63264	0.000100846	0.918404094	0.91850494	
65.22696	6.0352E-05	0.863969788	0.86403014	
65.824	2.98469E-05	0.791960602	0.791990449	
66.42376	0.00016128	0.705624224	0.705785503	
67.02624	0.000844541	0.612257114	0.613101654	
67.63144	0.002868394	0.511959461	0.514827855	
68.23936	0.007584145	0.414895323	0.422479468	
68.85	0.017003231	0.319556106	0.336559337	
69.46336	0.033738548	0.240495017	0.274233565	
70.07944	0.060707119	0.175973456	0.236680576	
70.69824	0.100561464	0.123588507	0.224149971	
71.31976	0.154907237	0.084266552	0.239173788	
71.944	0.223470555	0.050886634	0.274357189	
72.57096	0.303459725	0.026484123	0.329943848	
73.20064	0.389378888	0.010499468	0.399878356	
73.83304	0.473469542	0.003667867	0.477137409	
74.46816	0.546790185	0.001121519	0.547911704	
75.106	0.600743634	0.000301334	0.601044968	
75.74656	0.628699037	0	0.628699037	
76.38984	0.627291921	0	0.627291921	
77.03584	0.597060512	0	0.597060512	
77.68456	0.542258392	0	0.542258392	
78.336	0.469916862	0	0.469916862	
78.99016	0.388430966	0	0.388430966	
79.64704	0.306045386	0	0.306045386	
80.30664	0.229595939	0	0.229595939	
80.96896	0.1637444	0	0.1637444	
81.634	0.110776759	0	0.110776759	
82.30176	0.070881344	0	0.070881344	
82.97224	0.042726944	0	0.042726944	
83.64544	0.024136789	0	0.024136789	
84.32136	0.012690985	0	0.012690985	
85	0.006159134	0	0.006159134	
85.68136	0.002737258	0	0.002737258	
86.36544	0.001116779	0	0.001116779	
87.05224	0.000440256	0	0.000440256	
87.74176	0.000201349	0	0.000201349	
88.434	0.000133912	0	0.000133912	
89.12896	0.000117055	0	0.000117055	
89.82664	0.000106677	0	0.000106677	
90.52704	9.28727E-05	0	9.28727E-05	
91.23016	7.72391E-05	0	7.72391E-05	
91.936	6.29585E-05	0	6.29585E-05	
92.64456	5.17521E-05	0	5.17521E-05	
93.35584	4.37856E-05	0	4.37856E-05	
94.06984	3.8391E-05	0	3.8391E-05	
94.78656	3.47092E-05	0	3.47092E-05	
95.506	3.20305E-05	0	3.20305E-05	
96.22816	2.98886E-05	0	2.98886E-05	
96.95304	2.80266E-05	0	2.80266E-05	
97.68064	2.63252E-05	0	2.63252E-05	
98.41096	2.4739E-05	0	2.4739E-05	
99.144	2.32544E-05	0	2.32544E-05	
99.87976	2.18678E-05	0	2.18678E-05	
100.61824	2.05764E-05	0	2.05764E-05	
101.35944	1.93761E-05	0	1.93761E-05	
102.10336	1.8261E-05	0	1.8261E-05	
102.85	1.72248E-05	0	1.72248E-05	
103.59936	1.62613E-05	0	1.62613E-05	
104.35144	1.53643E-05	0	1.53643E-05	
105.10624	1.45285E-05	0	1.45285E-05	
105.86376	1.37487E-05	0	1.37487E-05	
106.624	1.30203E-05	0	1.30203E-05	
107.38696	1.23393E-05	0	1.23393E-05	
108.15264	1.1702E-05	0	1.1702E-05	
108.92104	1.11047E-05	0	1.11047E-05	
109.69216	1.05447E-05	0	1.05447E-05	
110.466	1.00189E-05	0	1.00189E-05	
111.24256	9.52488E-06	0	9.52488E-06	
112.02184	9.06023E-06	0	9.06023E-06	
112.80384	8.62285E-06	0	8.62285E-06	
113.58856	8.21064E-06	0	8.21064E-06	
114.376	7.82199E-06	0	7.82199E-06	
0	6.55816E-06	0.010665423	0.010671981	
0.00136	6.55673E-06	0.01187193	0.011878487	
0.00544	6.55563E-06	0.012124299	0.012130855	
0.01224	6.5547E-06	0.012382148	0.012388703	
0.02176	6.55411E-06	0.012645572	0.012652127	
0.034	6.55385E-06	0.012914662	0.012921216	
0.04896	6.55377E-06	0.01318951	0.013196064	
0.06664	6.55402E-06	0.01347023	0.013476784	
0.08704	6.55462E-06	0.013756949	0.013763504	
0.11016	6.55538E-06	0.014049791	0.014056347	
0.136	6.55647E-06	0.014348906	0.014355463	
0.16456	6.55791E-06	0.014654433	0.014660991	
0.19584	6.55952E-06	0.014966533	0.014973092	
0.22984	6.56146E-06	0.015285363	0.015291924	
0.26656	6.56374E-06	0.015611095	0.015617659	
0.306	6.56628E-06	0.015943911	0.015950477	
0.34816	6.56907E-06	0.016283987	0.016290556	
0.39304	6.57211E-06	0.016631474	0.016638046	
0.44064	6.57549E-06	0.016986553	0.016993129	
0.49096	6.57921E-06	0.017349305	0.017355884	
0.544	6.58309E-06	0.017719975	0.017726558	
0.59976	6.5874E-06	0.018098698	0.018105286	
0.65824	6.59188E-06	0.018485573	0.018492165	
0.71944	6.59679E-06	0.018880855	0.018887452	
0.78336	6.60186E-06	0.019284692	0.019291294	
0.85	6.60735E-06	0.019697221	0.019703828	
0.91936	6.6131E-06	0.020118522	0.020125135	
0.99144	6.6191E-06	0.020548928	0.020555547	
1.06624	6.62543E-06	0.020988481	0.020995107	
1.14376	6.63211E-06	0.021437301	0.021443933	
1.224	6.63904E-06	0.021895681	0.02190232	
1.30696	6.64639E-06	0.022363746	0.022370393	
1.39264	6.654E-06	0.022841641	0.022848295	
1.48104	6.66186E-06	0.023329548	0.02333621	
1.57216	6.67014E-06	0.023827622	0.023834292	
1.666	6.67867E-06	0.02433632	0.024342999	
1.76256	6.68755E-06	0.024855518	0.024862206	
1.86184	6.69676E-06	0.025385664	0.025392361	
1.96384	6.70639E-06	0.025926901	0.025933607	
2.06856	6.71628E-06	0.026479508	0.026486224	
2.176	6.72651E-06	0.027043636	0.027050363	
2.28616	6.73707E-06	0.027619552	0.027626289	
2.39904	6.74797E-06	0.028207721	0.028214469	
2.51464	6.7593E-06	0.028808396	0.028815156	
2.63296	6.77096E-06	0.029421552	0.029428323	
2.754	6.78296E-06	0.030048065	0.030054848	
2.87776	6.7953E-06	0.030688066	0.030694862	
3.00424	6.80806E-06	0.031342108	0.031348916	
3.13344	6.82116E-06	0.032010302	0.032017123	
3.26536	6.83468E-06	0.032693141	0.032699975	
3.4	6.84854E-06	0.033391389	0.033398237	
3.53736	6.86282E-06	0.034105449	0.034112311	
3.67744	6.87752E-06	0.034835957	0.034842834	
3.82024	6.89265E-06	0.035582774	0.035589666	
3.96576	6.90812E-06	0.036346586	0.036353494	
4.114	6.924E-06	0.037128182	0.037135106	
4.26496	6.9404E-06	0.037927677	0.037934618	
4.41864	6.95713E-06	0.038745196	0.038752153	
4.57504	6.97437E-06	0.039581254	0.039588229	
4.73416	6.99195E-06	0.040435734	0.040442725	
4.896	7.01012E-06	0.041308788	0.041315798	
5.06056	7.02863E-06	0.042200473	0.042207502	
5.22784	7.04764E-06	0.043111341	0.043118389	
5.39784	7.06716E-06	0.044041286	0.044048354	
5.57056	7.08719E-06	0.044990527	0.044997614	
5.746	7.10764E-06	0.045959068	0.045966176	
5.92416	7.1286E-06	0.04694714	0.046954268	
6.10504	7.15007E-06	0.047955151	0.047962301	
6.28864	7.17204E-06	0.048984585	0.048991757	
6.47496	7.1946E-06	0.050035881	0.050043075	
6.664	7.21767E-06	0.051109609	0.051116827	
6.85576	7.24125E-06	0.052207399	0.05221464	
7.05024	7.26542E-06	0.053330489	0.053337755	
7.24744	7.29018E-06	0.054479859	0.054487149	
7.44736	7.31554E-06	0.055658064	0.05566538	
7.65	7.34148E-06	0.056866592	0.056873933	
7.85536	7.36793E-06	0.058106685	0.058114053	
8.06344	7.39514E-06	0.059379351	0.059386746	
8.27424	7.42286E-06	0.0606858	0.060693223	
8.48776	7.45126E-06	0.062027198	0.062034649	
8.704	7.48033E-06	0.063401696	0.063409176	
8.92296	7.51008E-06	0.064809743	0.064817254	
9.14464	7.5405E-06	0.066250586	0.066258126	
9.36904	7.57168E-06	0.067720412	0.067727984	
9.59616	7.60354E-06	0.069217293	0.069224897	
9.826	7.63608E-06	0.0707404	0.070748036	
10.05856	7.66938E-06	0.072282781	0.07229045	
10.29384	7.70352E-06	0.073845598	0.073853302	
10.53184	7.73833E-06	0.075425021	0.075432759	
10.77256	7.77408E-06	0.077013449	0.077021223	
11.016	7.81051E-06	0.07862898	0.078636791	
11.26216	7.84786E-06	0.080262673	0.080270521	
11.51104	7.88606E-06	0.081910923	0.081918809	
11.76264	7.9251E-06	0.083589915	0.08359784	
12.01696	7.96507E-06	0.085291742	0.085299707	
12.274	8.00598E-06	0.087041873	0.087049879	
12.53376	8.04781E-06	0.088810583	0.088818631	
12.79624	8.09065E-06	0.090618881	0.090626971	
13.06144	8.13443E-06	0.092501351	0.092509485	
13.32936	8.1793E-06	0.094454815	0.094462995	
13.6	8.22519E-06	0.096498186	0.096506411	
13.87336	8.27209E-06	0.098572807	0.098581079	
14.14944	8.32018E-06	0.100775075	0.100783395	
14.42824	8.36936E-06	0.103089773	0.103098143	
14.70976	8.41973E-06	0.105419134	0.105427554	
14.994	8.4712E-06	0.107854063	0.107862535	
15.28096	8.52402E-06	0.110318062	0.110326586	
15.57064	8.57802E-06	0.112762148	0.112770726	
15.86304	8.63329E-06	0.115246868	0.115255501	
16.15816	8.68999E-06	0.117700341	0.117709031	
16.456	8.74797E-06	0.120130209	0.120138957	
16.75656	8.80738E-06	0.12240234	0.122411147	
17.05984	8.86822E-06	0.124731958	0.124740826	
17.36584	8.93059E-06	0.126979871	0.126988802	
17.67456	8.99448E-06	0.129146497	0.129155492	
17.986	9.05997E-06	0.131338467	0.131347527	
18.30016	9.12699E-06	0.133577142	0.133586269	
18.61704	9.19578E-06	0.135763111	0.135772307	
18.93664	9.26626E-06	0.138124878	0.138134144	
19.25896	9.33852E-06	0.140593574	0.140602912	
19.584	9.41263E-06	0.142998621	0.143008034	
19.91176	9.4886E-06	0.145776626	0.145786114	
20.24224	9.56652E-06	0.148554478	0.148564045	
20.57544	9.64647E-06	0.15134541	0.151355057	
20.91136	9.72853E-06	0.154349581	0.15435931	
21.25	9.8127E-06	0.157610388	0.157620201	
21.59136	9.89907E-06	0.160703525	0.160713424	
21.93544	9.98772E-06	0.163997448	0.164007435	
22.28224	1.00788E-05	0.167305244	0.167315323	
22.63176	1.01723E-05	0.17063669	0.170646863	
22.984	1.02683E-05	0.173718084	0.173728353	
23.33896	1.03669E-05	0.1767493	0.176759667	
23.69664	1.04682E-05	0.180273068	0.180283536	
24.05704	1.05724E-05	0.18358355	0.183594123	
24.42016	1.06794E-05	0.186573454	0.186584133	
24.786	1.07895E-05	0.189772831	0.18978362	
25.15456	1.09027E-05	0.192744115	0.192755018	
25.52584	1.10191E-05	0.195533792	0.195544812	
25.89984	1.11388E-05	0.199097477	0.199108616	
26.27656	1.12621E-05	0.201962582	0.201973844	
26.656	1.1389E-05	0.20510415	0.205115539	
27.03816	1.15195E-05	0.208098472	0.208109991	
27.42304	1.1654E-05	0.211455201	0.211466855	
27.81064	1.17926E-05	0.214297836	0.214309628	
28.20096	1.19353E-05	0.217858429	0.217870365	
28.594	1.20824E-05	0.220695968	0.22070805	
28.98976	1.22341E-05	0.224604959	0.224617193	
29.38824	1.23905E-05	0.227678498	0.227690889	
29.78944	1.25518E-05	0.23054755	0.230560102	
30.19336	1.27183E-05	0.234340968	0.234353686	
30.6	1.28902E-05	0.238275697	0.238288587	
31.00936	1.30676E-05	0.24177209	0.241785157	
31.42144	1.32509E-05	0.245147498	0.245160749	
31.83624	1.34402E-05	0.249767546	0.249780986	
32.25376	1.36359E-05	0.253538255	0.253551891	
32.674	1.38383E-05	0.257287509	0.257301348	
33.09696	1.40476E-05	0.262099296	0.262113344	
33.52264	1.42642E-05	0.266607354	0.266621618	
33.95104	1.44884E-05	0.270864719	0.270879208	
34.38216	1.47207E-05	0.275454056	0.275468777	
34.816	1.49612E-05	0.280829884	0.280844845	
35.25256	1.52104E-05	0.286444274	0.286459485	
35.69184	1.54689E-05	0.290988191	0.29100366	
36.13384	1.5737E-05	0.295279497	0.295295234	
36.57856	1.60154E-05	0.301050904	0.30106692	
37.026	1.63043E-05	0.307334818	0.307351122	
37.47616	1.66044E-05	0.312744564	0.312761169	
37.92904	1.69163E-05	0.318206013	0.318222929	
38.38464	1.72406E-05	0.323800158	0.323817398	
38.84296	1.75781E-05	0.329782463	0.329800041	
39.304	1.79294E-05	0.334977673	0.334995602	
39.76776	1.82952E-05	0.340598337	0.340616632	
40.23424	1.86765E-05	0.34547587	0.345494546	
40.70344	1.90741E-05	0.350558589	0.350577663	
41.17536	1.94888E-05	0.355379817	0.355399306	
41.65	1.99219E-05	0.361268761	0.361288683	
42.12736	2.03743E-05	0.36481034	0.364830714	
42.60744	2.08472E-05	0.372314045	0.372334893	
43.09024	2.13419E-05	0.375365437	0.375386779	
43.57576	2.18598E-05	0.38334492	0.383366779	
44.064	2.24023E-05	0.390330953	0.390353355	
44.55496	2.2971E-05	0.396407057	0.396430028	
45.04864	2.35677E-05	0.407330043	0.407353611	
45.54504	2.41941E-05	0.414650349	0.414674543	
46.04416	2.48524E-05	0.42505181	0.425076662	
46.546	2.55447E-05	0.436421182	0.436446726	
47.05056	2.62733E-05	0.44741366	0.447439934	
47.55784	2.70408E-05	0.462722529	0.46274957	
48.06784	2.78503E-05	0.47463057	0.47465842	
48.58056	2.87046E-05	0.48763175	0.487660455	
49.096	2.96069E-05	0.500011411	0.500041018	
49.61416	3.05611E-05	0.510113698	0.510144259	
50.13504	3.15713E-05	0.522993188	0.523024759	
50.65864	3.26416E-05	0.526875638	0.526908279	
51.18496	3.37766E-05	0.534294467	0.534328244	
51.714	3.49817E-05	0.53371208	0.533747062	
52.24576	3.62631E-05	0.535987534	0.536023797	
52.78024	3.76275E-05	0.530093803	0.53013143	
53.31744	3.90809E-05	0.523116108	0.523155189	
53.85736	4.06303E-05	0.516865382	0.516906013	
54.4	4.2281E-05	0.507543824	0.507586105	
54.94536	4.4039E-05	0.496441396	0.496485435	
55.49344	4.59142E-05	0.488690427	0.488736342	
56.04424	4.79269E-05	0.485092522	0.485140449	
56.59776	5.01161E-05	0.49066158	0.490711696	
57.154	5.25348E-05	0.502598853	0.502651388	
57.71296	5.52209E-05	0.515700913	0.515756134	
58.27464	5.81285E-05	0.546103646	0.546161775	
58.83904	6.10336E-05	0.581687091	0.581748125	
59.40616	6.35026E-05	0.626962524	0.627026027	
59.976	6.50704E-05	0.680391841	0.680456912	
60.54856	6.5801E-05	0.737166531	0.737232332	
61.12384	6.72484E-05	0.794940312	0.79500756	
61.70184	7.34151E-05	0.851503712	0.851577127	
62.28256	9.07529E-05	0.890380735	0.890471488	
62.866	0.000125929	0.929672067	0.929797996	
63.45216	0.00018089	0.939264041	0.939444931	
64.04104	0.000247563	0.909562292	0.909809855	
64.63264	0.000309682	0.875040429	0.875350111	
65.22696	0.000365488	0.80774675	0.808112238	
65.824	0.000488902	0.726598349	0.72708725	
66.42376	0.00094301	0.635963959	0.63690697	
67.02624	0.002343568	0.542722541	0.545066109	
67.63144	0.005841035	0.447085703	0.452926739	
68.23936	0.013254497	0.357614736	0.370869234	
68.85	0.02706463	0.272571441	0.299636071	
69.46336	0.050175332	0.203534003	0.253709335	
70.07944	0.085398863	0.148267919	0.233666782	
70.69824	0.13470612	0.104068615	0.238774735	
71.31976	0.198390611	0.071276233	0.269666844	
71.944	0.274379926	0.043486711	0.317866637	
72.57096	0.357949999	0.022925799	0.380875797	
73.20064	0.442028699	0.009286837	0.451315535	
73.83304	0.518123583	0.003311928	0.521435511	
74.46816	0.577718494	0.001030463	0.578748957	
75.106	0.613822665	0.000279486	0.61410215	
75.74656	0.622287149	0	0.622287149	
76.38984	0.602552005	0	0.602552005	
77.03584	0.557648332	0	0.557648332	
77.68456	0.493484973	0	0.493484973	
78.336	0.417637877	0	0.417637877	
78.99016	0.337967875	0	0.337967875	
79.64704	0.261393855	0	0.261393855	
80.30664	0.193057397	0	0.193057397	
80.96896	0.13597743	0	0.13597743	
81.634	0.091155728	0	0.091155728	
82.30176	0.05799863	0	0.05799863	
82.97224	0.034884043	0	0.034884043	
83.64544	0.01971952	0	0.01971952	
84.32136	0.010387408	0	0.010387408	
85	0.005032277	0	0.005032277	
85.68136	0.002195644	0	0.002195644	
86.36544	0.000833209	0	0.000833209	
87.05224	0.000260199	0	0.000260199	
87.74176	6.60656E-05	0	6.60656E-05	
88.434	2.78333E-05	0	2.78333E-05	
89.12896	3.81834E-05	0	3.81834E-05	
89.82664	5.36767E-05	0	5.36767E-05	
90.52704	6.17781E-05	0	6.17781E-05	
91.23016	6.22954E-05	0	6.22954E-05	
91.936	5.83389E-05	0	5.83389E-05	
92.64456	5.27499E-05	0	5.27499E-05	
93.35584	4.72155E-05	0	4.72155E-05	
94.06984	4.24339E-05	0	4.24339E-05	
94.78656	3.85188E-05	0	3.85188E-05	
95.506	3.53338E-05	0	3.53338E-05	
96.22816	3.26873E-05	0	3.26873E-05	
96.95304	3.04167E-05	0	3.04167E-05	
97.68064	2.84097E-05	0	2.84097E-05	
98.41096	2.65967E-05	0	2.65967E-05	
99.144	2.49375E-05	0	2.49375E-05	
99.87976	2.34084E-05	0	2.34084E-05	
100.61824	2.19945E-05	0	2.19945E-05	
101.35944	2.06851E-05	0	2.06851E-05	
102.10336	1.94712E-05	0	1.94712E-05	
102.85	1.83448E-05	0	1.83448E-05	
103.59936	1.72988E-05	0	1.72988E-05	
104.35144	1.63263E-05	0	1.63263E-05	
105.10624	1.54214E-05	0	1.54214E-05	
105.86376	1.45784E-05	0	1.45784E-05	
106.624	1.37922E-05	0	1.37922E-05	
107.38696	1.30582E-05	0	1.30582E-05	
108.15264	1.23721E-05	0	1.23721E-05	
108.92104	1.17302E-05	0	1.17302E-05	
109.69216	1.11289E-05	0	1.11289E-05	
110.466	1.05653E-05	0	1.05653E-05	
111.24256	1.00362E-05	0	1.00362E-05	
112.02184	9.53931E-06	0	9.53931E-06	
